Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by IRSAD Deciles at SA1 Level (Area)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"IRSAD Deciles at SA1 Level (Area)","Decile 1","Decile 2","Decile 3","Decile 4","Decile 5","Decile 6","Decile 7","Decile 8","Decile 9","Decile 10","Total",
"SA1 (EN)",
"50602111828",0,0,0,0,0,0,0,0,342,0,342,
"50602111829",0,0,0,0,0,0,0,0,0,177,177,
"50602111830",0,0,0,0,0,0,139,0,0,0,139,
"50602111831",0,0,0,0,196,0,0,0,0,0,196,
"50602111832",0,0,0,272,0,0,0,0,0,0,272,
"50602111901",0,0,0,0,0,0,0,0,135,0,135,
"50602111902",0,0,0,0,0,0,0,142,0,0,142,
"50602111903",0,0,0,0,0,0,161,0,0,0,161,
"50602111904",0,0,0,0,212,0,0,0,0,0,212,
"50602111905",0,0,0,0,0,0,0,0,0,0,0,
"50602111906",0,0,0,0,0,0,0,0,0,0,0,
"50602111907",0,0,0,0,0,0,139,0,0,0,139,
"50602111908",0,0,0,0,0,0,0,0,185,0,185,
"50602111909",0,0,0,0,0,411,0,0,0,0,411,
"50602111910",0,0,0,0,0,0,0,211,0,0,211,
"50602111911",0,0,0,0,0,0,0,0,267,0,267,
"50602111912",0,0,0,0,0,0,0,0,171,0,171,
"50602111913",0,0,0,0,0,0,0,0,150,0,150,
"50602111914",0,0,0,0,0,0,0,158,0,0,158,
"50602111915",0,0,0,0,0,0,145,0,0,0,145,
"50602111916",0,0,0,0,0,0,0,175,0,0,175,
"50602111917",0,0,0,0,0,0,0,181,0,0,181,
"50602111918",0,0,0,0,0,0,0,252,0,0,252,
"50602111919",0,0,0,0,0,0,238,0,0,0,238,
"50602111920",0,0,0,0,0,190,0,0,0,0,190,
"50602111921",0,0,0,131,0,0,0,0,0,0,131,
"50602111922",0,0,0,241,0,0,0,0,0,0,241,
"50602111923",0,0,0,0,0,209,0,0,0,0,209,
"50602111924",0,0,0,0,0,0,214,0,0,0,214,
"50602111925",0,0,0,0,203,0,0,0,0,0,203,
"50602111926",0,0,0,0,0,291,0,0,0,0,291,
"50602111927",0,0,0,0,0,192,0,0,0,0,192,
"50602111928",0,0,0,0,0,203,0,0,0,0,203,
"50602111929",0,0,0,0,169,0,0,0,0,0,169,
"50602111930",0,0,0,0,0,269,0,0,0,0,269,
"50602111931",0,0,0,0,0,0,199,0,0,0,199,
"50602111932",0,0,0,0,0,0,248,0,0,0,248,
"50602111933",0,0,0,0,0,0,0,232,0,0,232,
"50602111934",0,0,0,0,0,0,196,0,0,0,196,
"50602111935",0,0,0,0,0,0,369,0,0,0,369,
"50602111936",0,0,0,0,0,0,207,0,0,0,207,
"50602111937",0,0,0,0,0,0,0,192,0,0,192,
"50602111938",0,0,0,0,0,0,355,0,0,0,355,
"50602111939",0,0,0,0,203,0,0,0,0,0,203,
"50602111940",0,0,0,0,0,0,176,0,0,0,176,
"50602112001",0,0,0,0,0,0,0,0,0,0,0,
"50602112102",0,0,0,0,0,0,0,0,0,0,0,
"50602112301",0,0,0,0,0,0,0,0,126,0,126,
"50602112302",0,0,0,0,0,0,0,143,0,0,143,
"50602112303",0,0,0,0,0,0,0,215,0,0,215,
"50602112304",0,0,0,0,0,0,0,0,219,0,219,
"50602112305",0,0,0,0,0,0,0,0,148,0,148,
"50602112306",0,0,0,0,0,0,0,195,0,0,195,
"50602112307",0,0,0,0,0,320,0,0,0,0,320,
"50602112309",0,0,0,288,0,0,0,0,0,0,288,
"50602112311",0,0,0,0,0,0,290,0,0,0,290,
"50602112312",0,0,0,0,0,0,0,0,192,0,192,
"50602112313",0,0,0,0,0,0,0,131,0,0,131,
"50602112314",0,0,0,0,0,0,0,213,0,0,213,
"50602112315",0,0,0,0,0,0,0,254,0,0,254,
"50602112316",0,0,0,0,0,0,361,0,0,0,361,
"50602112317",0,0,0,0,0,0,0,0,272,0,272,
"50602112318",0,0,0,0,0,0,0,332,0,0,332,
"50602112319",0,0,0,0,0,0,173,0,0,0,173,
"50602112320",0,0,0,0,0,233,0,0,0,0,233,
"50602112321",0,0,0,0,0,0,0,0,145,0,145,
"50602112322",0,0,0,0,0,0,0,175,0,0,175,
"50602112323",0,0,0,0,0,0,0,227,0,0,227,
"50602112324",0,0,0,0,0,0,0,148,0,0,148,
"50602112326",0,0,0,0,0,293,0,0,0,0,293,
"50602112327",0,0,0,0,245,0,0,0,0,0,245,
"50602112328",0,0,0,326,0,0,0,0,0,0,326,
"50602112329",0,0,0,0,213,0,0,0,0,0,213,
"50602112330",0,0,0,0,208,0,0,0,0,0,208,
"50602112331",0,0,0,0,0,0,0,0,0,0,0,
"50602112332",0,0,0,0,0,0,0,340,0,0,340,
"50602112333",0,0,0,0,0,0,0,0,335,0,335,
"50602112334",0,0,0,0,0,0,0,0,304,0,304,
"50602112335",0,0,0,0,0,0,0,0,0,0,0,
"50602112336",0,0,0,0,0,0,0,0,0,319,319,
"50602112337",0,0,0,0,0,0,0,0,0,0,0,
"50602112338",0,0,0,0,0,0,344,0,0,0,344,
"50602112339",0,0,0,0,0,0,0,124,0,0,124,
"50602112340",0,0,0,0,0,0,0,139,0,0,139,
"50602112341",0,0,0,0,0,0,0,277,0,0,277,
"50602130901",0,0,0,195,0,0,0,0,0,0,195,
"50602130902",0,0,0,0,267,0,0,0,0,0,267,
"50602130903",0,0,228,0,0,0,0,0,0,0,228,
"50602130904",0,196,0,0,0,0,0,0,0,0,196,
"50602130905",0,0,0,233,0,0,0,0,0,0,233,
"50602130906",0,0,0,120,0,0,0,0,0,0,120,
"50602130907",0,0,0,261,0,0,0,0,0,0,261,
"50602130908",0,0,0,0,213,0,0,0,0,0,213,
"50602130909",0,0,0,254,0,0,0,0,0,0,254,
"50602130910",0,0,0,0,180,0,0,0,0,0,180,
"50602130911",0,0,0,154,0,0,0,0,0,0,154,
"50602130912",0,0,0,176,0,0,0,0,0,0,176,
"50602130913",0,0,185,0,0,0,0,0,0,0,185,
"50602130914",0,198,0,0,0,0,0,0,0,0,198,
"50602130915",0,0,0,163,0,0,0,0,0,0,163,
"50602130916",0,0,0,268,0,0,0,0,0,0,268,
"50602130917",0,0,234,0,0,0,0,0,0,0,234,
"50602130918",0,0,0,255,0,0,0,0,0,0,255,
"50602130919",0,165,0,0,0,0,0,0,0,0,165,
"50602130920",0,119,0,0,0,0,0,0,0,0,119,
"50602131001",0,0,0,0,180,0,0,0,0,0,180,
"50602131002",0,0,0,0,201,0,0,0,0,0,201,
"50602131003",0,0,0,0,0,0,217,0,0,0,217,
"50602131004",0,0,0,0,0,188,0,0,0,0,188,
"50602131005",0,0,0,271,0,0,0,0,0,0,271,
"50602131006",0,0,0,133,0,0,0,0,0,0,133,
"50602131007",0,0,0,0,0,152,0,0,0,0,152,
"50602131008",0,0,0,229,0,0,0,0,0,0,229,
"50602131009",0,0,0,175,0,0,0,0,0,0,175,
"50602131010",0,0,0,0,192,0,0,0,0,0,192,
"50602131011",0,0,0,175,0,0,0,0,0,0,175,
"50602131012",0,0,0,0,204,0,0,0,0,0,204,
"50602131013",0,0,0,190,0,0,0,0,0,0,190,
"50602131014",0,0,0,0,296,0,0,0,0,0,296,
"50602131015",0,0,0,0,150,0,0,0,0,0,150,
"50602131016",0,0,0,0,0,204,0,0,0,0,204,
"50602131017",0,0,0,0,0,112,0,0,0,0,112,
"50602131101",0,0,0,0,0,0,0,257,0,0,257,
"50602131102",0,0,0,0,0,0,0,281,0,0,281,
"50602131103",0,0,0,0,0,120,0,0,0,0,120,
"50602131104",0,0,0,0,0,193,0,0,0,0,193,
"50602131105",0,0,249,0,0,0,0,0,0,0,249,
"50602131106",0,0,0,266,0,0,0,0,0,0,266,
"50602131107",0,0,0,0,0,372,0,0,0,0,372,
"50602131108",0,0,0,187,0,0,0,0,0,0,187,
"50602131109",0,0,0,0,0,207,0,0,0,0,207,
"50602131110",0,0,0,0,0,145,0,0,0,0,145,
"50602131111",266,0,0,0,0,0,0,0,0,0,266,
"50602131112",0,0,0,0,166,0,0,0,0,0,166,
"50602131113",0,242,0,0,0,0,0,0,0,0,242,
"50602131114",0,0,0,0,0,0,0,185,0,0,185,
"50602131115",0,0,0,0,176,0,0,0,0,0,176,
"50602131116",0,0,0,0,0,189,0,0,0,0,189,
"50602131117",0,0,0,0,0,250,0,0,0,0,250,
"50602131118",0,0,0,225,0,0,0,0,0,0,225,
"50602131119",0,0,0,0,0,0,0,491,0,0,491,
"50602131120",0,0,0,274,0,0,0,0,0,0,274,
"50602131121",0,0,0,0,0,0,261,0,0,0,261,
"50602131122",0,0,0,0,0,266,0,0,0,0,266,
"50602131123",0,0,0,0,0,0,0,280,0,0,280,
"50602131124",0,0,0,0,0,0,261,0,0,0,261,
"50602131125",0,0,0,0,0,172,0,0,0,0,172,
"50602131126",0,0,0,0,0,0,0,0,0,19,19,
"50603112401",0,0,192,0,0,0,0,0,0,0,192,
"50603112402",31,0,0,0,0,0,0,0,0,0,31,
"50603112403",0,0,225,0,0,0,0,0,0,0,225,
"50603112404",0,0,0,0,372,0,0,0,0,0,372,
"50603112405",0,0,0,256,0,0,0,0,0,0,256,
"50603112406",0,0,0,0,228,0,0,0,0,0,228,
"50603112407",0,0,160,0,0,0,0,0,0,0,160,
"50603112408",0,0,0,190,0,0,0,0,0,0,190,
"50603112410",0,0,0,0,208,0,0,0,0,0,208,
"50603112411",0,245,0,0,0,0,0,0,0,0,245,
"50603112412",0,0,0,0,0,0,0,0,0,0,0,
"50603112413",0,0,0,0,0,147,0,0,0,0,147,
"50603112414",0,0,0,0,0,134,0,0,0,0,134,
"50603112415",0,0,0,0,0,0,233,0,0,0,233,
"50603112416",0,0,0,0,0,0,321,0,0,0,321,
"50603112417",277,0,0,0,0,0,0,0,0,0,277,
"50603112418",0,0,0,0,0,0,252,0,0,0,252,
"50603112419",0,0,0,0,0,300,0,0,0,0,300,
"50603112421",0,0,0,0,0,142,0,0,0,0,142,
"50603112422",0,0,0,0,225,0,0,0,0,0,225,
"50603112423",0,0,0,0,0,0,286,0,0,0,286,
"50603112424",0,0,0,0,0,0,0,150,0,0,150,
"50603112426",0,0,0,240,0,0,0,0,0,0,240,
"50603112427",0,0,0,32,0,0,0,0,0,0,32,
"50603112429",0,0,0,0,98,0,0,0,0,0,98,
"50603112430",0,0,0,0,268,0,0,0,0,0,268,
"50603112431",0,0,0,0,0,208,0,0,0,0,208,
"50603112432",0,0,0,0,212,0,0,0,0,0,212,
"50603112433",0,0,0,171,0,0,0,0,0,0,171,
"50603112434",0,0,0,0,0,357,0,0,0,0,357,
"50603112435",0,0,0,192,0,0,0,0,0,0,192,
"50603112436",0,0,0,205,0,0,0,0,0,0,205,
"50603112437",0,0,0,292,0,0,0,0,0,0,292,
"50603112438",0,0,0,0,315,0,0,0,0,0,315,
"50603112439",0,0,0,171,0,0,0,0,0,0,171,
"50603112440",0,0,0,0,0,0,0,122,0,0,122,
"50603112441",0,0,0,0,0,0,133,0,0,0,133,
"50603112442",305,0,0,0,0,0,0,0,0,0,305,
"50603112443",0,0,221,0,0,0,0,0,0,0,221,
"50603112444",0,0,0,0,227,0,0,0,0,0,227,
"50603112445",231,0,0,0,0,0,0,0,0,0,231,
"50603112446",0,0,0,0,0,0,0,217,0,0,217,
"50603112447",0,0,0,0,0,0,204,0,0,0,204,
"50603112501",0,0,0,0,0,0,0,113,0,0,113,
"50603112502",0,0,0,0,0,0,127,0,0,0,127,
"50603112504",0,0,0,0,0,0,0,0,170,0,170,
"50603112505",0,0,0,0,0,0,0,0,103,0,103,
"50603112506",0,0,0,0,0,0,0,156,0,0,156,
"50603112507",0,0,0,0,0,167,0,0,0,0,167,
"50603112509",0,0,0,0,0,0,0,0,107,0,107,
"50603112510",0,0,0,103,0,0,0,0,0,0,103,
"50603112511",0,0,0,0,0,145,0,0,0,0,145,
"50603112512",0,0,0,0,0,0,0,125,0,0,125,
"50603112513",0,0,0,0,0,0,0,118,0,0,118,
"50603112514",0,0,0,0,0,0,0,0,108,0,108,
"50603112515",0,0,0,0,0,0,0,129,0,0,129,
"50603112516",0,0,0,0,0,0,0,0,68,0,68,
"50603112517",0,0,0,0,0,0,0,202,0,0,202,
"50603112518",0,0,0,0,0,0,0,82,0,0,82,
"50603112519",0,0,0,0,0,0,207,0,0,0,207,
"50603112520",0,0,0,0,0,0,141,0,0,0,141,
"50603112521",0,0,0,0,0,0,0,0,133,0,133,
"50603112522",0,0,0,0,0,0,0,0,178,0,178,
"50603112524",0,0,0,0,0,0,0,89,0,0,89,
"50603112525",0,0,0,0,0,0,205,0,0,0,205,
"50603112526",0,0,0,0,0,0,167,0,0,0,167,
"50603112527",0,0,0,0,0,0,0,101,0,0,101,
"50603112528",0,0,0,0,0,0,80,0,0,0,80,
"50603112529",0,0,0,0,0,0,0,0,65,0,65,
"50603112601",0,0,0,0,0,0,0,0,0,0,0,
"50603112701",0,0,0,159,0,0,0,0,0,0,159,
"50603112702",0,0,0,166,0,0,0,0,0,0,166,
"50603112704",0,0,0,0,252,0,0,0,0,0,252,
"50603112707",0,0,0,0,0,262,0,0,0,0,262,
"50603112708",0,0,0,0,0,309,0,0,0,0,309,
"50603112714",0,0,0,256,0,0,0,0,0,0,256,
"50603112715",0,0,0,257,0,0,0,0,0,0,257,
"50603112716",0,0,0,159,0,0,0,0,0,0,159,
"50603112718",0,0,0,262,0,0,0,0,0,0,262,
"50603112719",0,0,0,172,0,0,0,0,0,0,172,
"50603112720",0,0,267,0,0,0,0,0,0,0,267,
"50603112721",0,0,0,300,0,0,0,0,0,0,300,
"50603112722",0,0,0,0,183,0,0,0,0,0,183,
"50603112723",0,0,0,0,0,129,0,0,0,0,129,
"50603112724",0,0,0,0,377,0,0,0,0,0,377,
"50603112727",0,0,0,0,190,0,0,0,0,0,190,
"50603112728",0,143,0,0,0,0,0,0,0,0,143,
"50603112729",0,0,0,0,158,0,0,0,0,0,158,
"50603112730",0,0,0,201,0,0,0,0,0,0,201,
"50603112731",0,0,181,0,0,0,0,0,0,0,181,
"50603112732",0,0,183,0,0,0,0,0,0,0,183,
"50603112734",0,0,0,111,0,0,0,0,0,0,111,
"50603112735",0,0,0,271,0,0,0,0,0,0,271,
"50603112736",0,0,210,0,0,0,0,0,0,0,210,
"50603112737",0,0,0,0,177,0,0,0,0,0,177,
"50603112739",0,0,0,0,223,0,0,0,0,0,223,
"50603112740",0,0,0,0,282,0,0,0,0,0,282,
"50603112741",0,0,0,240,0,0,0,0,0,0,240,
"50603112742",0,0,0,0,146,0,0,0,0,0,146,
"50603112743",0,0,0,141,0,0,0,0,0,0,141,
"50603112744",0,0,0,0,0,213,0,0,0,0,213,
"50603112745",0,0,0,0,0,205,0,0,0,0,205,
"50603112746",0,0,0,183,0,0,0,0,0,0,183,
"50603112747",0,0,0,0,0,0,0,0,0,0,0,
"50603112748",0,0,0,0,0,168,0,0,0,0,168,
"50603112749",0,0,0,0,218,0,0,0,0,0,218,
"50603112750",0,0,0,0,138,0,0,0,0,0,138,
"50603112751",0,0,0,0,0,326,0,0,0,0,326,
"50603112752",0,0,0,0,228,0,0,0,0,0,228,
"50603112753",0,0,0,0,144,0,0,0,0,0,144,
"50603112754",0,0,232,0,0,0,0,0,0,0,232,
"50603112801",0,0,0,0,101,0,0,0,0,0,101,
"50603112802",0,0,0,150,0,0,0,0,0,0,150,
"50603112803",0,0,0,0,123,0,0,0,0,0,123,
"50603112804",0,0,0,0,108,0,0,0,0,0,108,
"50603112805",0,0,148,0,0,0,0,0,0,0,148,
"50603112806",0,0,0,0,0,132,0,0,0,0,132,
"50603112807",0,0,0,0,0,123,0,0,0,0,123,
"50603112808",0,0,0,0,0,0,0,0,0,0,0,
"50603112809",0,0,0,0,0,254,0,0,0,0,254,
"50603112810",0,0,0,0,119,0,0,0,0,0,119,
"50603112811",0,0,0,99,0,0,0,0,0,0,99,
"50603112812",0,0,0,167,0,0,0,0,0,0,167,
"50603112813",0,0,0,262,0,0,0,0,0,0,262,
"50603112814",0,0,0,244,0,0,0,0,0,0,244,
"50603112815",0,0,0,0,0,158,0,0,0,0,158,
"50603112816",0,0,115,0,0,0,0,0,0,0,115,
"50603112818",0,0,0,297,0,0,0,0,0,0,297,
"50603112819",0,0,0,0,339,0,0,0,0,0,339,
"50603112820",0,0,0,0,150,0,0,0,0,0,150,
"50603112821",0,0,0,88,0,0,0,0,0,0,88,
"50603112822",0,0,168,0,0,0,0,0,0,0,168,
"50603112823",0,0,0,0,0,167,0,0,0,0,167,
"50603112824",0,0,0,154,0,0,0,0,0,0,154,
"50603112825",0,0,0,0,0,222,0,0,0,0,222,
"50603112826",0,0,0,0,215,0,0,0,0,0,215,
"50603112827",0,0,0,0,0,0,133,0,0,0,133,
"50603112828",0,0,0,0,0,91,0,0,0,0,91,
"50603112829",0,0,0,0,124,0,0,0,0,0,124,
"50603112830",0,0,0,248,0,0,0,0,0,0,248,
"50603112831",0,0,0,0,0,0,210,0,0,0,210,
"50603112832",0,0,0,0,203,0,0,0,0,0,203,
"50603112833",0,0,150,0,0,0,0,0,0,0,150,
"50603112834",0,0,0,172,0,0,0,0,0,0,172,
"50603112835",0,0,0,0,196,0,0,0,0,0,196,
"50603112836",0,0,0,0,128,0,0,0,0,0,128,
"50603112837",0,0,221,0,0,0,0,0,0,0,221,
"50603112901",0,0,0,0,0,0,0,222,0,0,222,
"50603112902",0,0,0,0,0,0,0,0,123,0,123,
"50603112903",0,0,0,0,0,0,0,0,157,0,157,
"50603112904",0,0,0,0,0,0,0,0,127,0,127,
"50603112905",0,0,0,0,0,0,0,0,0,114,114,
"50603112906",0,0,0,0,0,0,0,0,224,0,224,
"50603112907",0,0,0,0,0,0,0,0,0,123,123,
"50603112908",0,0,0,0,0,157,0,0,0,0,157,
"50603112909",0,0,0,0,0,0,0,0,173,0,173,
"50603112910",0,0,0,0,0,0,0,68,0,0,68,
"50603112911",0,0,0,0,0,0,161,0,0,0,161,
"50603112912",0,0,0,0,0,0,232,0,0,0,232,
"50603112913",0,0,0,0,0,0,0,273,0,0,273,
"50603112914",0,0,0,0,0,165,0,0,0,0,165,
"50603112915",0,0,0,0,0,0,0,0,0,138,138,
"50603112916",0,0,0,0,0,0,0,0,90,0,90,
"50603112917",0,0,0,0,0,0,0,0,286,0,286,
"50603112918",0,0,0,0,0,0,0,0,110,0,110,
"50603112919",0,0,0,0,0,0,0,0,0,73,73,
"50603112920",0,0,0,0,0,0,0,0,173,0,173,
"50603112921",0,0,0,0,0,0,174,0,0,0,174,
"50603112922",0,0,0,0,0,0,150,0,0,0,150,
"50603112923",0,0,0,0,0,0,0,240,0,0,240,
"50603112924",0,0,0,0,0,0,175,0,0,0,175,
"50603112925",0,0,0,0,0,0,283,0,0,0,283,
"50603112926",0,0,0,0,0,0,212,0,0,0,212,
"50603112927",0,0,0,0,0,0,308,0,0,0,308,
"50603112928",0,0,0,0,0,0,0,140,0,0,140,
"50603112929",0,0,0,0,0,0,144,0,0,0,144,
"50603112930",0,0,0,0,0,0,0,0,0,101,101,
"50603112931",0,0,0,0,0,0,0,0,93,0,93,
"50603112932",0,0,0,0,0,0,0,202,0,0,202,
"50603112933",0,0,0,0,50,0,0,0,0,0,50,
"50603113001",0,0,0,0,0,0,0,0,0,0,0,
"50603113101",0,0,0,0,0,0,0,137,0,0,137,
"50603113102",0,0,0,0,0,0,0,194,0,0,194,
"50603113103",0,0,0,134,0,0,0,0,0,0,134,
"50603113104",0,0,0,0,0,0,0,0,122,0,122,
"50603113105",0,0,0,0,0,0,0,167,0,0,167,
"50603113106",0,0,0,0,0,0,0,125,0,0,125,
"50603113107",0,0,0,0,0,0,136,0,0,0,136,
"50603113108",0,0,0,0,0,0,0,291,0,0,291,
"50603113109",0,0,0,0,0,0,0,0,178,0,178,
"50603113110",0,0,0,0,0,0,0,198,0,0,198,
"50603113111",0,0,0,0,0,0,111,0,0,0,111,
"50603113112",0,0,0,0,0,0,0,176,0,0,176,
"50603113113",0,0,0,0,0,0,0,154,0,0,154,
"50603113114",0,0,0,0,0,0,0,162,0,0,162,
"50603113115",0,0,0,0,0,0,0,163,0,0,163,
"50603113116",0,0,0,0,0,122,0,0,0,0,122,
"50603113117",0,0,0,0,0,0,0,126,0,0,126,
"50603113118",0,0,0,0,0,0,0,231,0,0,231,
"50603113119",0,0,0,0,0,0,159,0,0,0,159,
"50603113120",0,0,0,0,0,0,208,0,0,0,208,
"50603113121",0,0,0,0,0,0,0,78,0,0,78,
"50603113122",0,0,0,0,0,0,0,104,0,0,104,
"50603113123",0,0,0,0,0,0,0,176,0,0,176,
"50603113124",0,0,0,0,0,0,120,0,0,0,120,
"50603113125",0,0,0,0,0,0,0,205,0,0,205,
"50603113126",0,0,0,0,0,0,0,158,0,0,158,
"50603113127",0,0,0,0,0,0,0,169,0,0,169,
"50603113128",0,0,0,0,0,0,162,0,0,0,162,
"50603113129",0,0,0,0,0,0,222,0,0,0,222,
"50603113130",0,0,0,0,0,0,185,0,0,0,185,
"50603113131",0,0,0,0,0,250,0,0,0,0,250,
"50603113132",0,0,0,0,0,0,0,193,0,0,193,
"50603113133",0,0,0,0,0,0,0,197,0,0,197,
"50603113134",0,0,0,0,0,0,0,170,0,0,170,
"50603113135",0,0,0,0,0,0,0,110,0,0,110,
"50603113136",0,0,0,0,0,0,162,0,0,0,162,
"50603113137",0,0,0,0,0,0,221,0,0,0,221,
"50603113138",0,0,0,0,0,0,0,197,0,0,197,
"50603113139",0,0,0,0,0,0,0,148,0,0,148,
"50604113201",174,0,0,0,0,0,0,0,0,0,174,
"50604113202",0,0,0,0,117,0,0,0,0,0,117,
"50604113204",0,199,0,0,0,0,0,0,0,0,199,
"50604113205",0,0,236,0,0,0,0,0,0,0,236,
"50604113206",0,0,266,0,0,0,0,0,0,0,266,
"50604113207",0,0,114,0,0,0,0,0,0,0,114,
"50604113208",0,0,0,98,0,0,0,0,0,0,98,
"50604113209",0,0,0,0,0,0,0,0,0,0,0,
"50604113210",0,0,139,0,0,0,0,0,0,0,139,
"50604113211",0,0,211,0,0,0,0,0,0,0,211,
"50604113214",0,0,163,0,0,0,0,0,0,0,163,
"50604113215",0,0,115,0,0,0,0,0,0,0,115,
"50604113216",0,0,117,0,0,0,0,0,0,0,117,
"50604113217",0,274,0,0,0,0,0,0,0,0,274,
"50604113218",0,0,191,0,0,0,0,0,0,0,191,
"50604113219",0,0,0,0,208,0,0,0,0,0,208,
"50604113220",0,0,0,95,0,0,0,0,0,0,95,
"50604113221",0,0,145,0,0,0,0,0,0,0,145,
"50604113222",0,184,0,0,0,0,0,0,0,0,184,
"50604113225",0,0,0,0,199,0,0,0,0,0,199,
"50604113226",0,270,0,0,0,0,0,0,0,0,270,
"50604113227",110,0,0,0,0,0,0,0,0,0,110,
"50604113228",0,151,0,0,0,0,0,0,0,0,151,
"50604113229",0,148,0,0,0,0,0,0,0,0,148,
"50604113231",0,128,0,0,0,0,0,0,0,0,128,
"50604113232",0,0,188,0,0,0,0,0,0,0,188,
"50604113234",0,166,0,0,0,0,0,0,0,0,166,
"50604113235",0,152,0,0,0,0,0,0,0,0,152,
"50604113236",0,0,223,0,0,0,0,0,0,0,223,
"50604113237",0,0,123,0,0,0,0,0,0,0,123,
"50604113238",0,0,246,0,0,0,0,0,0,0,246,
"50604113239",0,169,0,0,0,0,0,0,0,0,169,
"50604113240",0,0,0,220,0,0,0,0,0,0,220,
"50604113241",0,0,0,214,0,0,0,0,0,0,214,
"50604113242",0,0,132,0,0,0,0,0,0,0,132,
"50604113243",0,104,0,0,0,0,0,0,0,0,104,
"50604113244",0,119,0,0,0,0,0,0,0,0,119,
"50604113245",0,0,0,145,0,0,0,0,0,0,145,
"50604113246",0,121,0,0,0,0,0,0,0,0,121,
"50604113247",0,0,0,152,0,0,0,0,0,0,152,
"50604113248",0,0,0,216,0,0,0,0,0,0,216,
"50604113249",0,0,0,123,0,0,0,0,0,0,123,
"50604113250",0,0,0,0,122,0,0,0,0,0,122,
"50604113251",0,0,0,185,0,0,0,0,0,0,185,
"50604113252",0,0,0,0,116,0,0,0,0,0,116,
"50604113253",0,0,0,89,0,0,0,0,0,0,89,
"50604113254",0,0,0,141,0,0,0,0,0,0,141,
"50604113255",0,0,0,194,0,0,0,0,0,0,194,
"50604113256",0,0,0,0,0,0,0,0,0,0,0,
"50604113257",0,0,0,0,0,0,164,0,0,0,164,
"50604113258",0,0,0,0,164,0,0,0,0,0,164,
"50604113301",0,0,0,0,0,135,0,0,0,0,135,
"50604113303",0,0,0,0,0,123,0,0,0,0,123,
"50604113305",0,0,0,0,0,0,273,0,0,0,273,
"50604113306",0,0,0,0,0,0,0,0,120,0,120,
"50604113307",0,0,0,0,0,0,0,134,0,0,134,
"50604113309",0,0,0,0,0,0,127,0,0,0,127,
"50604113310",0,0,0,0,0,0,179,0,0,0,179,
"50604113311",0,0,0,0,0,0,0,0,131,0,131,
"50604113312",0,0,0,0,0,0,142,0,0,0,142,
"50604113313",0,0,0,0,0,0,0,170,0,0,170,
"50604113316",0,0,0,0,0,0,245,0,0,0,245,
"50604113317",0,0,0,0,0,0,0,190,0,0,190,
"50604113322",0,0,0,0,0,0,0,175,0,0,175,
"50604113323",0,0,0,0,0,0,143,0,0,0,143,
"50604113324",0,0,0,0,0,0,503,0,0,0,503,
"50604113325",0,0,0,0,0,0,0,178,0,0,178,
"50604113326",0,0,0,0,0,0,0,116,0,0,116,
"50604113327",0,0,0,0,0,0,133,0,0,0,133,
"50604113328",0,0,0,0,0,195,0,0,0,0,195,
"50604113329",0,0,0,0,0,0,102,0,0,0,102,
"50604113331",0,0,0,0,0,218,0,0,0,0,218,
"50604113332",0,0,0,0,0,104,0,0,0,0,104,
"50604113334",0,0,0,0,0,0,0,0,0,0,0,
"50604113335",0,0,0,0,0,0,0,0,0,0,0,
"50604113336",0,0,0,0,80,0,0,0,0,0,80,
"50604113337",0,0,0,0,0,0,119,0,0,0,119,
"50604113338",0,0,0,0,0,0,84,0,0,0,84,
"50604113339",0,0,0,0,0,0,109,0,0,0,109,
"50604113340",0,0,0,0,0,0,246,0,0,0,246,
"50604113341",0,0,0,0,0,0,78,0,0,0,78,
"50604113342",0,0,0,0,0,0,140,0,0,0,140,
"50604113343",0,0,0,0,0,315,0,0,0,0,315,
"50604113344",0,0,0,0,0,0,87,0,0,0,87,
"50604113345",0,0,0,0,0,0,146,0,0,0,146,
"50604113346",0,0,0,0,0,0,0,93,0,0,93,
"50604113347",0,0,0,0,0,115,0,0,0,0,115,
"50604113348",0,0,0,0,0,0,209,0,0,0,209,
"50604113349",0,0,0,0,0,0,0,124,0,0,124,
"50604113350",0,0,0,0,0,108,0,0,0,0,108,
"50604113351",0,0,0,0,0,0,0,141,0,0,141,
"50604113352",0,0,0,0,0,0,82,0,0,0,82,
"50604113353",0,0,0,0,0,0,0,138,0,0,138,
"50604113354",0,0,0,0,0,0,156,0,0,0,156,
"50604113355",0,0,0,0,0,0,0,140,0,0,140,
"50604113356",0,0,0,0,0,146,0,0,0,0,146,
"50604113357",0,0,0,0,0,0,187,0,0,0,187,
"50604113358",0,0,0,0,341,0,0,0,0,0,341,
"50604113359",0,0,0,0,0,142,0,0,0,0,142,
"50604113360",0,0,0,0,0,0,173,0,0,0,173,
"50604113361",0,0,0,0,0,0,141,0,0,0,141,
"50604113401",0,103,0,0,0,0,0,0,0,0,103,
"50604113402",0,140,0,0,0,0,0,0,0,0,140,
"50604113403",0,205,0,0,0,0,0,0,0,0,205,
"50604113404",0,114,0,0,0,0,0,0,0,0,114,
"50604113405",215,0,0,0,0,0,0,0,0,0,215,
"50604113406",0,0,0,162,0,0,0,0,0,0,162,
